date,route_color,route_grade,route_id,rating,style,wall,offset,comment
2019-10-26,Yellow,V5,f5fc438d5bd2ed3af4a42b78d56d1c39,3.0,Flash,wall-slab,118.8,
2019-10-26,Blue,V2,946ad60d4fd2baa72c5cbbb6bce21b0d,3.0,Flash,wall-slab,118.8,
2019-10-26,Tan,V1,11989873e17619fe5343a1ba64b7f9fa,3.0,Flash,wall-slab,192.9,
2019-10-26,Yellow,V0,d938da407de62e7c8b0591a4ba31611c,3.0,Flash,wall-slab,118.8,
2019-10-26,Lime Green,V1,7ca468cc337692ccc0ce64d3bb3e1c9c,3.0,Flash,wall-slab,118.8,
2019-10-26,Black,V5,3b856beba40762ffd1267908d416ee47,3.0,Flash,wall-slab,192.9,
2019-10-26,Red,V2,33efde04bb65f86081d0df92f65a7030,3.0,Flash,wall-slab,48.7,
2019-10-26,Black,V3,93e689abaa22e628f714884f804f01b1,3.0,Flash,wall-slab,48.7,
2019-10-26,White,V6,ccb52971fe318292eaeb1313216054bf,3.0,Red Point,wall-slab,118.8,
2019-10-26,Pink,V4,c83e174a45e10a972274546d9f7c1e08,3.0,Flash,wall-slab,118.8,
2019-10-26,Blue,V4,c02780acc69307da661a91fa8d891d52,3.0,Flash,wall-slab,48.7,
2019-10-26,White,V1,ca12063c63ee41afc220ba5f3871c9f2,3.0,Flash,wall-slab,192.9,
2019-10-26,Red,V3,a6bcdb833e26466c666edca1f8c57d0d,3.0,Flash,wall-slab,192.9,
2019-10-26,Lime Green,V7,06b04b3639ff9e43d0c5a9f95214226a,3.0,Flash,wall-slab,192.9,
2019-10-26,Yellow,V4,1f0dfaab25dd30c6651b37d57237ab1d,3.0,Flash,wall-mezzanine,114.6,
2019-10-26,White,V3,64c50ba418cedd9fd9584c57d6aabea1,3.0,Flash,wall-mezzanine,114.6,
2019-10-26,White,V4,86b78c2453a08bcb48accb6cab01343f,3.0,Flash,wall-mezzanine,114.6,
2019-10-26,Black,V5,845420f24ad3829fc8d2cd585130349c,3.0,Flash,wall-mezzanine,114.6,
2019-10-26,Lime Green,V5,b24f12b53d701f945d1f3ebf68cd2056,3.0,Flash,wall-mezzanine,114.6,
2019-10-26,Tan,V6,a765bcbf1a61cfa696c20aba20f77e5f,3.0,Flash,wall-mezzanine,39.7,
2019-10-26,Tan,V3,96e32d384c12081f590bd5d68974cb6b,3.0,Flash,wall-mezzanine,114.6,
2019-10-26,Red,V6,a44eead0926b0c826a700102bea07900,4.0,Red Point,wall-mezzanine,39.7,
2019-10-26,Black,V5,d1529c7dbd14dabc946616289243e604,3.0,Flash,wall-mezzanine,39.7,
2019-10-26,Pink,V1,2abf771dd47a743f213aeab6952aef52,3.0,Flash,wall-mezzanine,39.7,
2019-10-26,Blue,V1,1da4e7e709390f68bcd2d45a360f9176,3.0,Flash,wall-mezzanine,39.7,
2019-10-26,Yellow,V2,ee4b6cce795e06f6d1bc24013947ec31,3.0,Flash,wall-mezzanine,39.7,
2019-10-26,Blue,V5,d4b3870d44b864aefec993a751e5e652,3.0,Flash,wall-boulders,288.8,
2019-10-26,White,V1,869dd21a22174418a2d1dc41d46c4c69,3.0,Flash,wall-boulders,87.1,
2019-10-26,Black,V3,8f42b664427668f528253a5c7952a257,3.0,Flash,wall-boulders,161.2,
2019-10-26,Lime Green,V2,80eba7bb095082696f16c73c7020658b,3.0,Flash,wall-boulders,161.2,
2019-10-26,White,V5,b68f4380c00685742cba85bf8991983c,3.0,Flash,wall-boulders,161.2,
2019-10-26,Pink,V5,168ab386cacccd50435fdbcd4c4d6ca6,3.0,Flash,wall-boulders,161.2,
2019-10-26,Yellow,V4,1a293917e74b3c93c6ec0aa943a44ac9,3.0,Flash,wall-boulders,161.2,
2019-10-26,Tan,V2,eed73133c3626e672b4a4335bcd76ca1,3.0,Flash,wall-boulders,161.2,
2019-10-26,Black,V3,e5289c94ed974e2198beac69fcdb2230,3.0,Flash,wall-boulders,87.1,
2019-10-26,Lime Green,V3,b6af4b738b514e8d3c5cd7bcc4a50930,3.0,Flash,wall-boulders,87.1,
2019-10-26,Red,V9,e1d6e9483de3628f1fef937451dab569,3.0,Red Point,wall-boulders,161.2,
2019-10-26,Blue,V0,618e87f0d21caa2132be50c79910e2ee,3.0,Flash,wall-boulders,87.1,
2019-10-26,Tan,V6,41696e4eec6134ec9398957838cc032e,3.0,Red Point,wall-boulders,87.1,
2019-10-26,Pink,V4,7c65ecd43d534459153e02e7842e9b47,3.0,Flash,wall-boulders,87.1,
2019-10-26,Red,V6,7e02a5eae8b6d6d7e55ad1803f0b35a7,3.0,Flash,wall-boulders,222.0,
2019-10-26,Lime Green,V5,889b06e9dd36039cdf3f1eb74ad410fc,3.0,Flash,wall-boulders,222.0,
2019-10-26,Blue,V8,1277bba79b3ff4135100e014c6c581f7,4.0,Flash,wall-boulders,161.2,
2019-10-26,Purple,V0,53b826d5e7f779401d64886382542657,3.0,Flash,wall-boulders,87.1,
2019-10-26,Black,V4,7e2c97c18ee1a2b7fe69f55b499ab041,3.0,Flash,wall-boulders,222.0,
2019-10-26,Blue,V7,d62b00f22e7da9b967be785ebaded378,5.0,Red Point,wall-boulders,222.0,
2019-10-26,Pink,V7,e480938eed108f5faf0d891be85619dc,5.0,Red Point,wall-boulders,222.0,
2019-10-09,Yellow,V8,1e45ac51be7d35815d67d85c5c11c180,3.0,Red Point,wall-boulders,667.3,
2019-10-09,Lime Green,V0,a95b543a2a87118f1613f9d1a6405c58,3.0,Flash,wall-slab,48.7,
2019-10-09,Red,V1,16a9517132fea170dec60fed81a55182,3.0,Flash,wall-slab,48.7,
2019-10-09,Pink,V4,68cbc88bb87e8ea4847e9035451e84ed,3.0,Flash,wall-slab,118.8,
2019-10-09,Black,V2,86e367997591f0d4741a009e32994b56,3.0,Flash,wall-slab,48.7,
2019-10-09,Tan,V3,1d9d0840f2c282dfab7fd12adc752462,3.0,Flash,wall-slab,48.7,
2019-10-09,Black,V5,80e3645821b08bcf5de64ff8f633a67c,3.0,Red Point,wall-slab,118.8,
2019-10-09,White,V5,d5e87b9f9ea2fbe4d0c2ccbc25cb36c7,3.0,Flash,wall-slab,118.8,
2019-10-09,Red,V3,e43b557dd2a9ee8205275eb114001368,3.0,Flash,wall-slab,118.8,
